game_id,play_id,season,week,offense_team,defense_team,down,ydstogo,yardline_100,qtr,time_remaining_sec,score_diff,play_type,decision,result_success
2023_W02_CIN_CLE,2569,2023,18,DET,GB,4,17,71,1,2830,-25,punt,kick,1
2022_W07_SEA_CIN,2570,2022,7,ATL,CIN,4,7,47,3,1523,-10,field_goal,kick,1
2024_W06_DAL_DET,2571,2024,3,KC,CIN,4,10,29,4,590,-30,punt,kick,1
2018_W01_WSH_DEN,2572,2018,5,SEA,DEN,4,9,17,3,1126,18,pass,go,0
2017_W16_JAX_BUF,2573,2017,16,MIN,NYJ,4,15,55,3,1510,7,punt,kick,1
2017_W02_NO_CHI,2574,2017,15,NO,ARI,4,2,15,3,1305,12,pass,go,1
2022_W09_JAX_TEN,2575,2022,16,PHI,DET,4,11,62,2,1818,-3,run,go,1
2022_W01_NYJ_JAX,2576,2022,6,NO,TB,4,2,92,4,115,2,pass,go,0
2020_W11_TEN_GB,2577,2020,13,CHI,SEA,4,3,51,1,3143,-10,punt,kick,1
2023_W11_WSH_CAR,2578,2023,15,HOU,LAR,4,8,46,4,131,-26,run,go,1
2024_W07_HOU_DET,2579,2024,5,LAC,SF,4,2,79,1,3554,27,punt,kick,1
2020_W02_LAC_DAL,2580,2020,10,LAC,PIT,4,9,25,3,1003,27,run,go,1
2023_W10_DET_GB,2581,2023,6,PHI,NO,4,11,22,4,518,17,run,go,1
2024_W04_DET_SF,2582,2024,4,ATL,CHI,4,6,26,4,186,-2,punt,kick,1
2019_W11_BAL_GB,2583,2019,1,NE,LV,4,12,48,1,2812,-27,run,go,0
2019_W07_NE_PIT,2584,2019,6,CHI,JAX,4,12,22,1,3282,7,punt,kick,1
2016_W18_TB_MIA,2585,2016,5,LAC,WSH,4,15,24,3,1075,-17,punt,kick,1
2021_W09_NE_MIN,2586,2021,16,NE,JAX,4,3,99,4,856,16,pass,go,0
2019_W04_ATL_LAC,2587,2019,16,CIN,WSH,4,4,77,3,1317,-23,run,go,0
2016_W18_LV_PHI,2588,2016,14,CLE,SF,4,7,70,4,344,-16,run,go,0
2021_W11_MIN_SF,2589,2021,1,MIA,KC,4,12,95,2,2497,12,pass,go,0
2020_W02_TB_BAL,2590,2020,10,WSH,CLE,4,5,31,1,3405,5,pass,go,1
2023_W01_HOU_SF,2591,2023,12,DEN,WSH,4,18,47,2,2172,-27,punt,kick,1
2018_W12_CLE_NYG,2592,2018,4,MIA,TB,4,15,38,1,2947,-12,pass,go,0
2022_W13_SF_NYJ,2593,2022,17,TB,DAL,4,18,22,4,299,17,punt,kick,1
2017_W13_CIN_PIT,2594,2017,15,LAR,LV,4,16,17,2,2546,8,run,go,0
2022_W14_NO_GB,2595,2022,1,ARI,JAX,4,2,31,3,914,0,punt,kick,1
2019_W03_BUF_JAX,2596,2019,5,NE,DEN,4,12,73,2,2582,-3,punt,kick,1
2022_W03_NYG_MIA,2597,2022,1,NE,CAR,4,5,96,1,3506,20,run,go,0
2021_W12_BUF_DEN,2598,2021,15,WSH,LAR,4,11,37,1,3307,28,pass,go,0
2018_W16_PHI_DAL,2599,2018,9,CIN,JAX,4,2,95,4,191,30,run,go,1
2023_W14_PHI_BUF,2600,2023,14,DAL,LAC,4,6,62,2,2323,29,pass,go,1
2022_W08_MIN_KC,2601,2022,12,CHI,KC,4,1,87,2,2306,20,punt,kick,1
2018_W07_PHI_NE,2602,2018,2,TEN,SEA,4,15,57,1,3437,24,pass,go,1
2024_W02_LAC_ATL,2603,2024,10,DAL,TB,4,15,20,2,1856,-15,field_goal,kick,1
2020_W11_BUF_DEN,2604,2020,12,NO,SF,4,14,57,1,3460,28,pass,go,1
2022_W10_CHI_BAL,2605,2022,5,DEN,CHI,4,4,49,4,566,12,run,go,1
2022_W02_CIN_DET,2606,2022,16,IND,NE,4,10,84,3,1691,23,punt,kick,1
2016_W17_NYG_PHI,2607,2016,9,LAR,DET,4,9,47,2,2331,23,punt,kick,1
2016_W05_HOU_LAR,2608,2016,11,JAX,TEN,4,4,29,4,327,-4,field_goal,kick,1
2020_W10_SEA_PIT,2609,2020,16,NYJ,GB,4,19,85,1,2926,16,run,go,0
2021_W01_CHI_GB,2610,2021,8,PIT,JAX,4,7,64,2,2265,-21,punt,kick,1
2020_W16_PHI_DET,2611,2020,6,HOU,TB,4,13,76,3,1770,14,punt,kick,1
2021_W13_DET_LAC,2612,2021,13,IND,MIA,4,20,4,1,2855,-4,run,go,0
2022_W14_MIN_BUF,2613,2022,11,KC,DET,4,6,53,2,2398,30,punt,kick,1
2017_W09_TEN_ARI,2614,2017,14,BAL,ARI,4,10,54,1,3546,-26,field_goal,kick,0
2024_W08_LV_LAR,2615,2024,14,GB,IND,4,17,81,3,1476,-13,run,go,0
2020_W05_NE_PIT,2616,2020,15,PIT,NYG,4,18,59,1,3384,-6,punt,kick,1
2022_W12_DET_NYG,2617,2022,3,GB,MIA,4,1,68,2,2193,-12,pass,go,1
2019_W08_IND_CIN,2618,2019,14,ATL,HOU,4,10,73,3,1691,22,pass,go,0
2022_W12_CAR_KC,2619,2022,8,NYJ,ARI,4,12,75,4,90,-25,punt,kick,1
2022_W15_NE_NO,2620,2022,1,ARI,TEN,4,17,74,1,2981,30,punt,kick,1
2017_W02_NO_KC,2621,2017,13,CHI,LAC,4,18,52,3,1319,-23,field_goal,kick,0
2018_W05_CLE_PIT,2622,2018,1,SF,LAR,4,5,59,1,3405,-12,punt,kick,1
2023_W14_SF_CHI,2623,2023,16,NYJ,IND,4,19,67,1,2704,0,run,go,1
2019_W11_DEN_HOU,2624,2019,12,MIA,NYJ,4,11,82,4,752,6,pass,go,0
2017_W15_SEA_NYJ,2625,2017,4,PIT,ATL,4,9,98,3,1679,11,punt,kick,0
2016_W07_KC_DEN,2626,2016,15,SF,PIT,4,13,55,2,2131,2,pass,go,0
2017_W03_PHI_ATL,2627,2017,9,LAC,LV,4,1,33,3,1502,-2,punt,kick,1
2018_W16_HOU_ARI,2628,2018,5,IND,NO,4,9,66,1,2818,-18,run,go,0
2016_W02_PIT_LAR,2629,2016,13,CAR,NYJ,4,5,42,1,2868,4,run,go,1
2021_W15_NYJ_NYG,2630,2021,9,ARI,GB,4,6,74,1,2730,11,run,go,1
2022_W05_KC_DET,2631,2022,16,HOU,NYG,4,11,2,4,517,-16,pass,go,1
2018_W13_MIA_ATL,2632,2018,1,KC,LAR,4,17,47,1,3397,-18,field_goal,kick,0
2022_W02_WSH_ARI,2633,2022,14,GB,IND,4,1,52,2,2255,-23,field_goal,kick,0
2021_W09_JAX_CLE,2634,2021,6,MIN,TB,4,8,66,4,425,-12,punt,kick,1
2024_W12_KC_CHI,2635,2024,17,NE,MIA,4,2,93,4,155,-8,punt,kick,1
2019_W13_NO_JAX,2636,2019,3,HOU,TEN,4,3,11,3,1328,11,punt,kick,1
2023_W05_BAL_GB,2637,2023,8,ATL,MIN,4,15,87,4,738,-10,punt,kick,1
2021_W10_CIN_IND,2638,2021,12,NYJ,NO,4,12,24,2,2664,25,punt,kick,1
2024_W15_MIN_LAC,2639,2024,7,MIN,IND,4,6,49,4,4,23,punt,kick,1
2021_W03_NE_ARI,2640,2021,8,NYJ,JAX,4,18,23,4,748,26,punt,kick,1
2024_W10_GB_LAR,2641,2024,3,GB,TB,4,7,36,4,883,-26,punt,kick,1
2019_W14_BUF_MIN,2642,2019,10,CIN,LAC,4,19,5,3,967,-18,run,go,0
2019_W06_CAR_MIA,2643,2019,5,ATL,MIN,4,16,39,1,3246,12,field_goal,kick,1
2023_W01_NYG_MIN,2644,2023,10,BAL,SEA,4,12,41,3,1576,8,run,go,1
2017_W04_LV_BUF,2645,2017,15,TEN,DAL,4,11,64,4,844,-21,run,go,1
2016_W12_HOU_PHI,2646,2016,2,DAL,KC,4,1,59,4,331,-16,pass,go,1
2023_W14_MIN_ATL,2647,2023,11,NYG,SF,4,8,19,2,2128,1,punt,kick,1
2017_W11_LAC_HOU,2648,2017,6,HOU,JAX,4,6,50,2,2681,-7,pass,go,0
2019_W04_JAX_GB,2649,2019,18,MIN,HOU,4,8,62,1,2866,-24,punt,kick,1
2020_W10_ATL_SEA,2650,2020,14,NE,PHI,4,3,96,2,2430,26,pass,go,1
2024_W03_LAR_MIN,2651,2024,4,KC,CAR,4,12,27,4,329,-20,punt,kick,1
2017_W11_PIT_ARI,2652,2017,14,GB,WSH,4,11,10,4,433,-18,punt,kick,0
2017_W11_CIN_BUF,2653,2017,4,TB,SF,4,12,12,1,3432,30,punt,kick,1
2018_W09_MIA_MIN,2654,2018,1,IND,CHI,4,17,47,3,1440,17,punt,kick,1
2017_W04_IND_NYG,2655,2017,11,BAL,KC,4,6,51,1,2990,18,pass,go,1
2018_W12_CAR_GB,2656,2018,10,NO,LV,4,11,74,3,1231,6,punt,kick,1
2016_W06_NO_CLE,2657,2016,12,MIA,PIT,4,11,25,3,1787,-29,pass,go,0
2023_W01_DAL_MIA,2658,2023,12,HOU,SEA,4,8,74,2,2249,-26,punt,kick,1
2022_W17_GB_CHI,2659,2022,5,DAL,ARI,4,9,40,2,2075,20,punt,kick,1
2018_W11_TEN_CHI,2660,2018,9,KC,BUF,4,17,92,4,649,-6,pass,go,0
2021_W09_DET_TB,2661,2021,1,WSH,NYG,4,4,85,3,1777,-4,punt,kick,1
2020_W11_MIN_LAR,2662,2020,12,NE,LAC,4,7,37,1,2712,25,punt,kick,0
2019_W01_BAL_TEN,2663,2019,16,MIA,IND,4,14,70,3,1349,-21,punt,kick,1
2023_W03_TEN_BAL,2664,2023,11,BAL,JAX,4,13,85,1,3518,14,punt,kick,1
2017_W09_BUF_NYG,2665,2017,16,SEA,GB,4,12,59,4,110,24,punt,kick,1
2020_W03_BAL_LV,2666,2020,16,KC,NE,4,19,2,4,450,-30,run,go,0
2018_W09_PHI_BUF,2667,2018,17,DET,MIA,4,1,80,4,337,-30,run,go,1
2023_W04_SEA_TB,2668,2023,18,TB,HOU,4,18,71,2,1949,25,run,go,0
2016_W11_PIT_SF,2669,2016,16,KC,CIN,4,9,62,4,646,11,run,go,0
2021_W05_CLE_PHI,2670,2021,7,KC,WSH,4,7,98,2,2481,-20,pass,go,1
2021_W16_WSH_PIT,2671,2021,14,HOU,MIN,4,5,74,4,698,-20,punt,kick,1
2023_W11_PIT_DET,2672,2023,2,WSH,KC,4,6,6,2,2482,-25,pass,go,1
2021_W15_JAX_TEN,2673,2021,6,BUF,MIA,4,2,63,3,1408,-25,pass,go,1
2019_W07_LAR_NE,2674,2019,5,CHI,NYG,4,11,64,3,1108,25,field_goal,kick,0
2019_W09_NO_BAL,2675,2019,7,ARI,DAL,4,7,71,3,1198,21,pass,go,0
2020_W04_SF_ATL,2676,2020,12,SF,ARI,4,13,30,2,1801,18,punt,kick,1
2020_W05_MIN_DET,2677,2020,8,LV,LAR,4,15,57,1,3162,-9,punt,kick,1
2016_W11_LAR_NYJ,2678,2016,6,TEN,MIN,4,9,13,3,1068,13,pass,go,0
2021_W08_TEN_BAL,2679,2021,18,GB,DEN,4,10,86,2,2574,24,punt,kick,1
2022_W16_CLE_WSH,2680,2022,12,IND,SF,4,2,48,4,429,-14,run,go,1
2020_W05_MIN_ARI,2681,2020,14,MIN,NYJ,4,11,56,3,1327,-19,punt,kick,1
2016_W14_BUF_LAR,2682,2016,2,DET,IND,4,14,16,1,2972,1,punt,kick,1
2022_W05_TEN_BAL,2683,2022,13,TEN,NE,4,15,42,2,2586,3,run,go,1
2022_W09_GB_HOU,2684,2022,3,TEN,CAR,4,3,74,2,2638,-21,punt,kick,1
2017_W17_DET_LAR,2685,2017,18,SEA,LV,4,7,48,3,1735,-13,pass,go,1
2024_W15_BUF_NO,2686,2024,1,SEA,BUF,4,14,1,3,1031,-27,run,go,0
2019_W04_NE_NO,2687,2019,17,NYG,NYJ,4,6,50,3,1393,-24,pass,go,1
2024_W02_TEN_PIT,2688,2024,8,NO,WSH,4,9,81,2,2088,15,pass,go,0
2023_W08_NE_WSH,2689,2023,9,BUF,PHI,4,15,47,1,3539,-10,punt,kick,1
2021_W03_JAX_LV,2690,2021,12,PIT,CIN,4,7,75,1,3218,2,run,go,1
2023_W12_DAL_DEN,2691,2023,15,LV,JAX,4,8,97,3,1745,24,pass,go,0
2023_W14_GB_PHI,2692,2023,3,GB,LV,4,10,45,3,929,-24,punt,kick,1
2018_W02_TB_CLE,2693,2018,11,SF,PHI,4,11,87,2,1855,4,pass,go,1
2018_W09_MIA_CAR,2694,2018,3,LAR,BAL,4,18,88,1,3170,-25,pass,go,0
2019_W06_BUF_JAX,2695,2019,3,PIT,MIA,4,6,62,4,112,29,punt,kick,1
2020_W09_NYG_LAC,2696,2020,7,CHI,KC,4,1,64,1,3553,14,pass,go,1
2017_W05_TB_JAX,2697,2017,13,GB,LAC,4,1,59,2,2157,3,pass,go,1
2022_W02_WSH_JAX,2698,2022,17,LAC,TB,4,5,51,2,2235,0,pass,go,1
2016_W01_KC_PHI,2699,2016,8,KC,HOU,4,13,34,3,1438,30,run,go,0
2017_W12_PIT_ARI,2700,2017,16,SEA,HOU,4,18,36,3,1713,-18,punt,kick,1
2019_W11_SEA_MIA,2701,2019,1,MIA,CIN,4,20,95,1,3534,-24,punt,kick,1
2018_W15_BUF_JAX,2702,2018,9,LAR,KC,4,18,9,2,1905,27,punt,kick,1
2023_W08_KC_TB,2703,2023,5,WSH,DAL,4,15,38,2,1841,-22,punt,kick,1
2017_W18_DAL_KC,2704,2017,5,DAL,WSH,4,5,11,1,3189,10,punt,kick,1
2018_W09_CLE_MIN,2705,2018,18,DEN,DAL,4,11,41,3,1445,-29,pass,go,1
2018_W11_HOU_DET,2706,2018,18,BUF,LV,4,20,92,2,2069,8,punt,kick,1
2019_W06_LAR_NE,2707,2019,6,NO,PIT,4,20,82,2,2405,1,pass,go,0
2017_W16_CLE_PHI,2708,2017,13,CAR,ATL,4,4,40,3,1514,-24,punt,kick,1
2019_W05_PHI_CLE,2709,2019,14,LAC,NO,4,12,2,2,2466,13,punt,kick,1
2017_W14_LAR_BAL,2710,2017,2,PIT,DEN,4,14,93,2,2389,23,pass,go,0
2018_W11_SEA_BAL,2711,2018,12,MIN,CHI,4,9,73,3,1395,11,punt,kick,1
2021_W14_BAL_MIA,2712,2021,13,ATL,MIN,4,8,66,4,894,-3,run,go,0
2017_W18_BAL_CHI,2713,2017,11,BUF,BAL,4,15,94,2,2287,-13,punt,kick,1
2024_W11_DEN_SF,2714,2024,13,IND,LV,4,14,52,4,130,13,run,go,0
2017_W14_TEN_BAL,2715,2017,10,PHI,GB,4,7,51,3,1054,-7,run,go,0
2020_W17_SEA_ARI,2716,2020,12,GB,TB,4,17,65,2,1847,2,punt,kick,1
2020_W07_WSH_BUF,2717,2020,1,MIA,CHI,4,11,32,3,1522,6,run,go,1
2024_W08_MIA_CAR,2718,2024,6,HOU,CLE,4,18,50,4,447,2,run,go,1
2016_W16_CHI_ATL,2719,2016,10,KC,PHI,4,12,69,4,483,-17,run,go,0
2019_W10_LAR_BUF,2720,2019,13,NO,JAX,4,1,8,2,2258,-15,run,go,1
2020_W01_LAR_PIT,2721,2020,4,LAR,WSH,4,13,61,3,1411,26,run,go,1
2022_W07_HOU_SEA,2722,2022,10,PHI,DAL,4,12,53,3,1180,25,pass,go,0
2017_W06_CAR_CIN,2723,2017,12,JAX,PHI,4,7,8,2,2150,7,field_goal,kick,1
2019_W13_CLE_LAR,2724,2019,9,BAL,CHI,4,16,14,1,3163,-24,punt,kick,1
2018_W10_SEA_LAR,2725,2018,5,DET,KC,4,14,68,3,1736,14,punt,kick,1
2020_W17_LAC_HOU,2726,2020,18,PHI,IND,4,14,46,4,170,20,pass,go,0
2018_W04_BAL_BUF,2727,2018,9,NYJ,SF,4,17,57,1,3029,18,punt,kick,1
2017_W01_KC_PIT,2728,2017,14,BUF,MIA,4,13,54,1,3054,11,pass,go,1
2016_W10_NE_KC,2729,2016,12,TB,SEA,4,12,75,2,2406,11,punt,kick,1
2022_W18_GB_TB,2730,2022,12,LAR,CHI,4,2,90,4,395,-29,punt,kick,1
2023_W02_WSH_CLE,2731,2023,16,LAR,MIA,4,2,22,1,3445,10,punt,kick,1
2018_W06_LV_DET,2732,2018,13,NE,BUF,4,1,88,3,965,-28,punt,kick,1
2023_W10_NO_SEA,2733,2023,2,SEA,LAR,4,15,34,4,483,-24,pass,go,0
2020_W02_KC_CLE,2734,2020,6,KC,TB,4,6,69,1,3506,17,punt,kick,1
2019_W03_CIN_PHI,2735,2019,3,NYJ,WSH,4,14,23,4,599,-30,run,go,0
2024_W06_TB_DAL,2736,2024,12,LAR,DAL,4,20,40,2,2045,-5,punt,kick,1
2021_W03_NO_LAR,2737,2021,10,SEA,PHI,4,10,7,2,2569,-6,pass,go,0
2020_W16_CAR_BUF,2738,2020,3,LAR,NYG,4,11,94,2,1948,-4,pass,go,0
2022_W12_WSH_CHI,2739,2022,17,CAR,GB,4,14,68,4,687,-29,punt,kick,1
2024_W10_PHI_DEN,2740,2024,7,TEN,KC,4,12,59,3,1099,-27,punt,kick,1
2022_W11_NYG_MIN,2741,2022,9,NYG,DAL,4,3,75,2,2469,-26,punt,kick,0
2023_W12_ARI_CLE,2742,2023,15,BUF,ATL,4,13,18,1,2835,18,field_goal,kick,0
2024_W17_BAL_GB,2743,2024,4,CIN,NYJ,4,5,18,4,37,5,pass,go,1
2020_W15_NYJ_HOU,2744,2020,12,NE,PHI,4,8,81,1,3192,-23,punt,kick,1
2021_W07_MIA_DAL,2745,2021,7,TEN,NYG,4,19,80,3,1157,-1,punt,kick,1
2017_W16_DEN_NO,2746,2017,13,DEN,ARI,4,18,51,4,497,-4,run,go,0
2016_W18_MIN_KC,2747,2016,9,TB,CLE,4,15,77,1,3116,12,punt,kick,1
2017_W16_CHI_IND,2748,2017,2,MIA,GB,4,14,64,2,1851,21,pass,go,1
2021_W14_PIT_DEN,2749,2021,13,TB,CAR,4,15,23,1,3556,-19,pass,go,1
2019_W05_LAC_BAL,2750,2019,8,DEN,DET,4,16,44,2,1896,-5,punt,kick,0
2024_W13_MIA_JAX,2751,2024,18,HOU,WSH,4,4,81,4,707,-8,pass,go,0
2019_W10_SF_CHI,2752,2019,4,LAR,BUF,4,2,2,3,1175,-14,punt,kick,1
2023_W06_KC_SF,2753,2023,14,MIN,NYJ,4,20,27,3,1054,-21,punt,kick,1
2022_W07_CHI_BUF,2754,2022,4,NO,ARI,4,19,19,3,1155,-24,pass,go,1
2024_W05_ARI_DEN,2755,2024,16,PHI,SF,4,20,28,2,1821,-12,punt,kick,1
2022_W02_NE_PIT,2756,2022,8,LAR,CIN,4,7,11,3,1504,-16,field_goal,kick,1
2022_W14_ARI_GB,2757,2022,15,MIN,ARI,4,15,79,4,35,0,pass,go,0
2016_W13_NYG_DEN,2758,2016,14,CLE,HOU,4,2,26,2,2028,0,punt,kick,1
2018_W13_CLE_CHI,2759,2018,5,GB,MIA,4,4,88,2,1956,26,punt,kick,1
2019_W10_NO_CAR,2760,2019,9,IND,MIA,4,20,60,1,3581,-22,run,go,1
2019_W03_NE_NYJ,2761,2019,11,NO,BUF,4,5,75,4,14,20,punt,kick,1
2016_W17_CIN_SEA,2762,2016,11,LV,DET,4,4,21,1,3506,-13,pass,go,0
2016_W18_KC_LV,2763,2016,17,NE,PHI,4,13,11,3,1425,11,punt,kick,1
2018_W17_JAX_LAR,2764,2018,3,KC,MIA,4,10,47,1,3219,-3,punt,kick,1
2023_W15_TEN_KC,2765,2023,15,NYG,BAL,4,2,73,2,1816,-26,run,go,0
2024_W02_NO_MIN,2766,2024,17,CIN,SEA,4,5,15,1,2940,9,pass,go,1
2024_W01_IND_SEA,2767,2024,11,TB,SEA,4,4,76,3,1314,14,punt,kick,1
2018_W14_ARI_NYJ,2768,2018,14,GB,HOU,4,19,11,3,1792,-2,run,go,0
2020_W16_TEN_NYJ,2769,2020,15,WSH,MIA,4,4,44,2,2103,16,punt,kick,1
2016_W14_CIN_LAC,2770,2016,1,TEN,MIN,4,1,91,2,1962,14,punt,kick,1
2018_W15_BUF_GB,2771,2018,12,PIT,BAL,4,7,58,4,629,18,pass,go,1
2022_W13_PHI_BUF,2772,2022,17,ATL,DAL,4,6,32,4,517,25,field_goal,kick,1
2020_W08_NE_CAR,2773,2020,17,NYG,WSH,4,15,4,2,1948,9,punt,kick,1
2016_W06_CHI_TB,2774,2016,3,LAC,LV,4,2,24,2,1839,4,punt,kick,1
2016_W01_DAL_CHI,2775,2016,10,CAR,CLE,4,4,69,3,1530,17,run,go,0
2024_W01_LV_BUF,2776,2024,2,PIT,NYG,4,19,16,3,1080,-15,pass,go,0
2018_W15_LAR_SF,2777,2018,1,BAL,LV,4,3,64,3,1154,-7,punt,kick,1
2021_W13_BUF_SEA,2778,2021,7,NE,NO,4,16,24,1,3588,-6,run,go,0
2021_W11_GB_WSH,2779,2021,3,TEN,SF,4,18,97,4,648,15,run,go,0
2022_W07_TEN_CLE,2780,2022,14,CAR,JAX,4,16,86,1,2718,23,punt,kick,1
2020_W06_IND_DET,2781,2020,11,SEA,IND,4,7,86,2,2146,9,run,go,0
2020_W17_GB_NYJ,2782,2020,13,HOU,LAR,4,6,8,4,167,-12,punt,kick,1
2018_W05_MIN_PIT,2783,2018,9,NE,MIA,4,17,13,3,1659,-13,punt,kick,1
2019_W13_NYG_CAR,2784,2019,18,DEN,CHI,4,19,28,1,3167,22,punt,kick,1
2024_W18_GB_TEN,2785,2024,3,IND,TEN,4,15,9,3,1178,-17,punt,kick,1
2016_W01_PIT_TB,2786,2016,15,ARI,CLE,4,5,73,3,1384,-29,run,go,1
2017_W03_LAR_DET,2787,2017,1,DAL,CHI,4,2,9,3,1425,-3,pass,go,0
2018_W08_NE_LAC,2788,2018,1,SF,NO,4,9,59,4,492,-11,punt,kick,1
2022_W05_IND_WSH,2789,2022,2,DAL,TEN,4,4,91,3,1179,27,pass,go,0
2016_W03_CAR_LV,2790,2016,12,NO,MIN,4,14,63,4,456,13,punt,kick,1
2020_W15_SEA_HOU,2791,2020,5,DEN,LAC,4,8,62,3,1046,-12,punt,kick,1
2022_W05_TB_TEN,2792,2022,17,JAX,CAR,4,4,80,4,98,22,pass,go,0
2017_W13_PHI_LAR,2793,2017,18,MIN,HOU,4,1,65,2,2693,12,pass,go,1
2019_W03_PIT_CIN,2794,2019,3,LAR,SEA,4,14,14,4,597,-1,field_goal,kick,1
2020_W08_LAR_CHI,2795,2020,9,KC,NYJ,4,18,12,2,2650,-1,pass,go,1
2022_W02_SEA_BAL,2796,2022,9,HOU,CAR,4,20,8,4,356,9,punt,kick,1
2018_W02_LAC_HOU,2797,2018,5,BAL,WSH,4,17,8,3,1522,-3,punt,kick,0
2023_W04_NO_BUF,2798,2023,14,WSH,DAL,4,5,79,1,2900,17,pass,go,1
2023_W09_TEN_SF,2799,2023,2,WSH,TB,4,10,95,2,2312,28,punt,kick,1
2018_W06_DET_SF,2800,2018,13,TEN,IND,4,18,83,1,2902,-21,punt,kick,1
2021_W17_TEN_CAR,2801,2021,14,NYG,JAX,4,20,50,4,512,-30,run,go,0
2023_W07_BAL_LAC,2802,2023,7,DEN,IND,4,9,85,4,786,26,punt,kick,1
2020_W07_LAC_JAX,2803,2020,9,NYJ,LAR,4,13,92,2,2462,29,run,go,0
2017_W15_GB_LV,2804,2017,7,CLE,LV,4,16,35,4,264,21,punt,kick,1
2021_W11_DET_DAL,2805,2021,12,PIT,GB,4,12,40,2,2395,-26,punt,kick,1
2020_W18_WSH_DEN,2806,2020,17,SF,MIN,4,7,69,3,1425,-6,run,go,0
2024_W08_ATL_CLE,2807,2024,16,IND,PHI,4,18,95,3,1116,24,pass,go,0
2022_W15_NO_HOU,2808,2022,2,LAR,NYJ,4,3,61,3,940,23,punt,kick,1
2017_W07_PHI_LV,2809,2017,9,DEN,CAR,4,12,89,1,2711,-21,pass,go,0
2022_W11_NO_CLE,2810,2022,10,GB,CHI,4,11,59,3,1178,8,punt,kick,1
2022_W01_MIN_LAC,2811,2022,15,JAX,NO,4,10,73,1,3248,17,punt,kick,1
2021_W08_PHI_ARI,2812,2021,2,CIN,BUF,4,8,83,1,3452,9,pass,go,0
2021_W04_HOU_NYG,2813,2021,10,KC,HOU,4,16,10,2,1817,-20,punt,kick,0
2021_W01_CAR_PHI,2814,2021,6,TEN,CIN,4,9,83,1,3481,-18,run,go,0
2020_W03_CHI_TEN,2815,2020,10,NYG,CLE,4,14,11,1,2746,13,field_goal,kick,1
2017_W09_PHI_LV,2816,2017,13,ARI,TB,4,19,1,4,744,-6,run,go,0
2023_W16_CIN_HOU,2817,2023,6,CIN,LAR,4,11,3,2,2085,-7,run,go,0
2018_W04_DAL_CIN,2818,2018,16,DAL,CIN,4,7,47,4,455,-19,punt,kick,1
2021_W14_NE_CLE,2819,2021,9,PHI,DEN,4,3,57,2,2229,1,pass,go,1
2016_W03_LV_PHI,2820,2016,17,LAC,MIN,4,3,84,1,3473,9,punt,kick,1
2019_W08_CAR_WSH,2821,2019,15,MIA,SF,4,19,83,1,3126,8,pass,go,0
2020_W07_LAC_KC,2822,2020,16,LAR,DET,4,15,54,3,1709,23,run,go,0
2021_W17_PHI_CHI,2823,2021,7,SEA,PIT,4,18,2,3,1378,28,punt,kick,1
2018_W06_MIN_CHI,2824,2018,7,MIN,CIN,4,12,22,4,740,-17,run,go,1
2021_W02_JAX_BAL,2825,2021,4,HOU,NYJ,4,8,38,4,27,-7,field_goal,kick,1
2018_W15_KC_NO,2826,2018,2,DET,TB,4,17,12,2,2352,-27,field_goal,kick,1
2022_W05_CHI_ATL,2827,2022,16,NYJ,DET,4,19,80,4,869,-8,punt,kick,1
2021_W04_NYJ_CAR,2828,2021,16,LAC,PIT,4,2,87,4,71,-8,run,go,1
2023_W03_DEN_PHI,2829,2023,2,GB,NE,4,7,30,3,1329,-28,punt,kick,1
2017_W05_BAL_SEA,2830,2017,2,JAX,NYJ,4,4,90,1,2915,-11,punt,kick,1
2020_W06_DET_SF,2831,2020,17,CHI,DET,4,2,39,2,2263,-22,pass,go,1
2018_W10_SF_LAR,2832,2018,17,PHI,WSH,4,9,78,2,2488,-28,pass,go,0
2023_W13_HOU_DEN,2833,2023,5,GB,LAR,4,6,5,1,3258,-26,pass,go,1
2022_W12_ARI_CHI,2834,2022,5,SEA,DET,4,1,46,4,160,-27,punt,kick,1
2023_W18_NE_NYG,2835,2023,18,DEN,CIN,4,16,71,3,1151,14,punt,kick,1
2019_W14_LAR_DAL,2836,2019,6,LV,DEN,4,10,11,3,994,20,punt,kick,1
2016_W04_TEN_MIN,2837,2016,1,PIT,DET,4,4,88,1,2892,12,run,go,1
2022_W18_CIN_NYG,2838,2022,14,TEN,NYG,4,17,3,2,2114,-3,punt,kick,1
2022_W02_LV_SEA,2839,2022,8,LAR,BAL,4,1,38,3,975,21,field_goal,kick,0
2017_W01_NE_CLE,2840,2017,12,SEA,WSH,4,14,5,1,2948,-11,punt,kick,1
2017_W05_ATL_MIN,2841,2017,3,DET,NO,4,16,10,3,1778,12,run,go,1
2019_W12_DAL_IND,2842,2019,12,LAC,DET,4,3,25,1,3382,-12,field_goal,kick,1
2023_W05_IND_LV,2843,2023,7,WSH,GB,4,5,18,3,1456,-30,punt,kick,1
2021_W11_PIT_ARI,2844,2021,3,CAR,PHI,4,7,15,3,1597,-4,punt,kick,1
2020_W10_DET_LV,2845,2020,6,KC,NYG,4,3,79,3,1447,-2,run,go,0
2021_W03_ATL_NYG,2846,2021,18,SF,MIA,4,6,44,4,544,-28,run,go,1
2018_W12_DAL_SF,2847,2018,18,WSH,GB,4,14,7,2,2662,-25,punt,kick,1
2018_W18_PIT_DAL,2848,2018,10,LAR,TB,4,6,31,3,1734,-29,punt,kick,1
